1,615410,0.167,-8.305,4.982,0.144,-0.111,-0.034,-15.697,18.576,-1.082
1,615414,0.171,-8.266,4.963,0.158,-0.116,-0.037,-15.931,18.591,-0.731
1,615416,0.171,-8.266,4.963,0.158,-0.116,-0.037,-15.931,18.591,-0.731
1,615420,0.171,-8.266,4.963,0.158,-0.116,-0.037,-15.931,18.591,-0.731
1,615471,0.184,-8.414,5.034,0.134,-0.116,-0.035,-16.267,18.226,-1.491
1,615475,0.184,-8.414,5.034,0.134,-0.116,-0.035,-15.829,18.752,-1.345
1,615479,0.184,-8.414,5.034,0.134,-0.116,-0.035,-15.829,18.752,-1.345
1,615500,0.171,-8.278,5.128,0.219,-0.115,-0.031,-16.121,18.372,-1.140
1,615504,0.171,-8.278,5.128,0.219,-0.115,-0.031,-16.121,18.372,-1.140
1,615531,0.157,-8.329,5.213,0.126,-0.112,-0.031,-15.873,18.357,-1.608
1,615535,0.157,-8.329,5.213,0.126,-0.112,-0.031,-15.873,18.357,-1.608
1,615561,0.117,-8.400,5.058,0.068,-0.111,-0.031,-15.580,18.372,-1.695
1,615565,0.117,-8.400,5.058,0.068,-0.111,-0.031,-16.253,18.708,-1.257
1,615591,0.065,-8.438,5.176,0.128,-0.109,-0.027,-15.989,18.182,-1.783
1,615595,0.065,-8.438,5.176,0.128,-0.109,-0.027,-15.989,18.182,-1.783
1,615598,0.059,-8.463,5.160,0.139,-0.109,-0.027,-15.989,18.182,-1.783
1,615621,0.002,-8.380,5.082,0.175,-0.109,-0.027,-16.253,17.758,-1.637
1,615625,0.002,-8.380,5.082,0.175,-0.109,-0.027,-16.253,17.758,-1.637
1,615627,0.006,-8.270,5.100,0.198,-0.105,-0.024,-16.077,18.386,-1.359
1,615652,-0.023,-8.329,5.167,0.213,-0.108,-0.027,-15.609,17.890,-0.950
1,615656,-0.036,-8.254,5.105,0.213,-0.108,-0.027,-15.609,17.890,-0.950
1,615659,-0.036,-8.254,5.105,0.194,-0.106,-0.028,-15.609,17.890,-0.950
1,615785,0.018,-8.247,5.234,0.148,-0.110,-0.034,-16.179,18.123,-2.675
1,615801,0.039,-8.148,5.210,0.183,-0.114,-0.037,-16.355,18.226,-2.397
1,615934,0.138,-8.012,5.335,0.175,-0.106,-0.034,-16.311,18.635,-3.172
1,615981,0.154,-7.939,5.474,0.199,-0.105,-0.033,-15.902,17.919,-3.157
1,615985,0.154,-7.939,5.474,0.199,-0.105,-0.033,-15.902,17.919,-3.157
1,615989,0.153,-8.029,5.439,0.172,-0.104,-0.032,-15.902,17.919,-3.157
