timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1467645,1.5,9.9,3.3,0.1,-0.1,0.0
1468163,1.65,9.9,3.15,-0.1,-0.1,-0.1
1468832,1.8,10.0,3.0,0.6,-0.1,-0.2
1469482,-0.0,8.9,2.5666666666666664,0.2,-0.3,-0.1
1470113,0.95,7.8,2.1333333333333333,-0.19999999999999996,-0.2,-0.1
1470871,1.9,9.4,1.7,-0.6,0.0,-0.1
1471522,1.95,9.3,1.775,-0.1,0.03333333333333333,-0.0
1472153,2.0,9.2,1.85,-0.1,0.06666666666666667,0.2
1472841,2.8,9.1,1.925,-0.1,0.1,-0.2
1473442,1.2,9.7,2.0,-0.2,0.1,-0.2
1474132,0.7,9.45,1.2,0.1,-0.0,0.0
1474703,1.1,9.2,2.1,-0.0,-0.0,-0.1
1475271,1.3,8.95,3.8,-0.4,-0.1,0.1
1475993,1.3,8.7,3.7,-0.09999999999999998,-0.1,-0.1
1476652,1.3,9.7,3.0333333333333337,0.2,-0.0,-0.2
1477342,0.9,7.4,2.366666666666667,-0.8,0.0,-0.2
1477913,0.9666666666666667,9.2,1.7,-0.1,-0.0,-0.0
1478572,1.0333333333333334,9.6,3.7,0.3,-0.05,0.0
1479142,1.1,9.7,6.5,0.5,-0.1,0.05
1479812,1.4500000000000002,9.8,6.05,-0.2,-0.1,0.1
1480462,1.8,7.6,5.6,-0.4,0.1,-0.2
1481002,0.4,8.75,2.9,-0.5,0.05,-0.3
1481542,-0.4,9.9,2.2,-0.1,-0.0,0.0
1482203,0.1,8.7,3.1,-0.8,-0.05,0.1
1482862,2.3,9.4,5.3,-0.43333333333333335,-0.1,0.0
1483590,0.9,8.0,5.449999999999999,-0.06666666666666665,-0.0,-0.1
1484151,1.2,8.4,5.6,0.3,-0.1,0.0
1484782,1.2,10.0,3.6,0.7,-0.1,0.05
1485392,0.4,10.5,3.4,1.1,-0.1,0.1
1485922,0.9,8.1,4.3,-0.1,-0.1,0.0
1486612,0.8,8.4,5.9,-0.16666666666666669,0.2,-0.1
1487212,0.5,8.1,5.7,-0.23333333333333334,-0.2,0.1
1487842,1.3,6.566666666666666,6.1,-0.3,0.06666666666666665,-0.1
1488623,0.0,5.033333333333333,5.359999999999999,-0.1,0.3333333333333333,-0.15000000000000002
1489391,-3.0,3.5,4.619999999999999,-1.4,0.6,-0.2
1490033,-7.2,0.0,3.88,-0.8,0.7,0.4
1490692,-8.8,0.8,3.1399999999999997,0.2,0.2,0.15000000000000002
1491332,-6.5,1.35,2.4,0.1,0.1,-0.1
1491953,-7.3999999999999995,1.9,3.6,0.3,0.0,0.0
1492612,-8.299999999999999,2.6,2.8,0.1,-0.0,-0.05
1493282,-9.2,2.625,2.5,0.1,0.1,-0.1
1493873,-9.6,2.6500000000000004,1.4,0.1,-0.15,-0.05
1494521,-9.1,2.6750000000000003,1.8,1.0,-0.4,0.0
1495111,-8.4,2.7,1.0,-0.0,0.1,0.05
1495682,-9.4,3.0,1.05,-0.6,0.3,0.1
1496243,-9.4,2.5,1.1,-0.8,0.3,-0.0
1496783,-9.3,3.7,0.1,-0.8,-0.1,-0.0
1497352,-9.2,3.7,0.1,-0.8,-0.1,-0.0
