timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
3278111,1.3,4.7,8.4,0.0,-0.1,-0.0
3278625,1.6,6.9,8.4,-0.2,-0.0,-0.1
3279165,1.3,5.4,8.5,0.0,-0.1,-0.0
3279765,1.5,5.8,8.5,0.3,-0.1,-0.0
3280455,1.8,6.9,8.5,-0.0,-0.1,-0.1
3281114,1.6,6.5,7.966666666666667,0.1,-0.1,-0.0
3281745,1.8,6.3,7.433333333333334,0.05,-0.1,-0.0
3282435,2.1,7.1,6.9,-0.0,-0.1,-0.1
3283005,1.8,6.5,7.3,0.1,-0.1,-0.1
3283635,1.9,6.6,7.7,0.2,-0.1,-0.1
3284175,1.9,6.7,7.65,0.1,-0.1,-0.05
3284844,1.9,6.6,7.6,0.05,-0.1,-0.0
3285434,1.8,6.6,7.4,0.0,-0.1,-0.0
3286065,1.9,6.7,7.1,0.05,-0.1,0.0
3286704,1.7,6.1,6.8,0.1,-0.1,-0.0
3287325,1.9,6.4,6.9,-0.1,-0.1,0.0
3288064,2.0,6.7,6.3,-0.05,-0.1,0.0
3288655,2.3,7.0,6.25,0.0,-0.2,0.0
3289375,2.2,7.3,6.2,0.05000000000000002,-0.1,-0.0
3290025,2.1,7.2,6.7,0.1,-0.1,0.0
3290625,2.2,7.4,6.85,0.05,-0.1,0.0
3291265,2.4,7.3,7.0,0.0,-0.1,-0.0
3291855,2.1,7.1,6.6,-0.0,-0.1,-0.05
3292525,2.2,7.4,6.65,0.1,-0.1,-0.1
3293175,2.2,7.45,6.7,0.4,-0.1,-0.05
3293905,2.2,7.5,6.0,0.0,-0.1,-0.0
3294435,2.1,7.3,5.9,-0.1,-0.1,-0.1
3295095,2.4,8.0,5.4,0.4,-0.3,-0.1
3295785,2.2,7.5,5.8,-0.2,-0.1,-0.0
3296415,2.3,7.7,6.3,0.2,-0.1,-0.0
3297044,2.2,7.9,5.8,0.2,-0.1,-0.1
3297645,2.0,7.7,6.5,0.2,-0.1,-0.0
3298305,1.8,7.7,6.633333333333334,0.1,-0.0,0.0
3298915,2.1,7.7,6.766666666666667,0.0,-0.1,0.0
3299604,2.4,8.0,6.9,0.1,-0.1,-0.0
3300165,2.5,8.3,6.5,0.06666666666666668,-0.1,-0.05
3300834,2.2,8.4,5.3,0.03333333333333334,-0.2,-0.1
3301365,2.2,8.5,5.5,0.0,-0.13333333333333336,-0.0
3301995,2.5,8.6,4.7,0.0,-0.06666666666666668,-0.1
3302625,2.3,7.9,5.2,-0.3,0.0,-0.0
3303255,2.1,7.65,6.1,-0.1,0.0,0.0
3303855,2.0,7.4,6.1,0.2,-0.1,-0.0
3304455,2.05,8.1,6.2,0.3,-0.2,-0.1
3305025,2.1,7.8,6.35,-0.0,-0.15000000000000002,-0.0
3305625,2.1500000000000004,7.65,6.5,0.2,-0.1,-0.1
3306315,2.2,7.5,5.8,-0.1,-0.0,-0.0
3306945,1.9,7.3,5.766666666666667,-0.0,-0.0,-0.0
3307635,1.95,8.0,5.733333333333333,0.1,-0.1,-0.1
3308206,2.0,7.8,5.7,-0.0,-0.1,-0.0
3308835,2.2,6.8,6.0,0.3,-0.1,0.0
3309505,1.8,5.8,6.3,-0.8,0.1,-0.0
3310125,2.1,8.1,5.4,0.1,-0.1,-0.1
3310665,2.1,7.5,6.3,0.15000000000000002,-0.1,-0.1
3311236,2.2,7.5,6.4,0.2,-0.1,-0.05
3311875,1.9,7.5,5.6,0.4,-0.1,-0.0
3312526,2.1,7.55,5.1,-0.1,-0.1,-0.1
3313156,1.6,7.6,4.0,0.0,-0.1,-0.05
3313825,1.85,8.8,4.7,0.1,-0.1,-0.0
3314536,2.1,8.350000000000001,5.0,-0.2,-0.1,0.0
3315225,2.05,7.9,6.0,0.1,-0.1,0.0
3315925,2.0,8.8,6.2,-0.1,-0.1,-0.0
3316605,2.2,8.0,6.3999999999999995,0.1,-0.1,-0.0
3317205,2.4,9.0,6.6,0.0,-0.1,0.0
3317845,2.25,8.9,5.949999999999999,0.5,-0.1,0.0
3318625,2.1,8.8,5.3,0.3,-0.15000000000000002,-0.0
3319245,2.2,8.7,5.0,0.2833333333333333,-0.2,-0.1
3319875,2.1500000000000004,8.6,4.5,0.26666666666666666,-0.15000000000000002,-0.2
3320566,2.1,8.5,5.5,0.25,-0.1,-0.1
3321175,2.05,8.7,5.65,0.23333333333333334,-0.1,-0.0
3321885,2.0,8.4,5.8,0.21666666666666667,-0.1,0.0
3322524,2.1,8.4,5.949999999999999,0.2,-0.1,-0.0
