timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
4055910,0.5,,,,-0.0,
4056494,0.6,-2.9,-9.4,,0.3666666666666667,
4057212,0.7000000000000001,-1.7,-1.5999999999999996,,0.7333333333333334,
4097426,0.8,9.5,6.2,-3.2,1.1,-0.4
4097914,0.65,3.3,12.1,-0.5,-0.2,-0.2
4098484,0.5,1.5,9.7,-0.1,-0.1,-0.5
4099083,0.3,3.1,10.8,0.0,-0.2,-0.5
4099654,0.9,2.3,9.0,0.9,-0.5,-0.3
4100194,0.7,4.4,9.0,0.30000000000000004,-0.3,-0.2
4100793,0.4,5.050000000000001,8.4,-0.3,0.1,0.0
4101364,1.2,5.7,6.7,-0.7,0.1,-0.1
4101963,1.6,6.0,7.8,-0.5,0.06666666666666668,-0.1
4102624,2.0,6.300000000000001,6.7,0.3,0.03333333333333334,-0.0
4103194,1.9,6.6000000000000005,7.2,-0.0,-0.0,-0.0
4103764,1.9,6.9,7.1,0.1,-0.1,-0.0
4104364,1.9,6.9,7.1,0.1,-0.1,-0.0
4104994,1.9,7.0,7.1,0.1,-0.1,-0.0
4105654,1.9,7.0,7.1,0.1,-0.1,-0.0
4106314,1.9,7.0,7.1,0.1,-0.1,-0.0
4106983,1.9,7.0,7.1,0.1,-0.1,-0.0
