timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
3485169,1.4,7.3,7.5,0.1,-0.2,-0.1
3485684,1.4,7.0,7.5,0.1,-0.1,-0.05
3486293,1.5,6.8,7.3,0.1,-0.1,-0.0
3486854,1.6,6.8,7.5,0.0,-0.1,-0.0
3487484,1.7,7.5,7.3,0.3,-0.1,-0.0
3488174,1.7,7.6,6.8,0.1,-0.15000000000000002,-0.0
3488834,1.7,7.7,6.8,0.0,-0.2,-0.0
3489524,1.7,7.6,6.8,-0.1,-0.1,-0.0
3490184,1.7,8.2,6.8,0.2,-0.1,0.0
3490884,1.7,7.8,6.8,0.3,-0.1,-0.0
3491504,1.85,7.4,6.8,0.1,-0.1,0.0
3492154,2.0,7.6,6.8,0.2,-0.1,-0.0
3492825,1.9,8.5,6.8,0.35,-0.1,0.0
3493524,1.8,8.5,4.5,0.5,-0.06666666666666668,-0.0
3494144,1.75,7.9,6.1,-0.7,-0.03333333333333334,-0.0
3494745,1.7000000000000002,6.6,6.0,-0.25,-0.0,-0.1
3495344,1.6500000000000001,7.3,5.9,0.2,-0.2,-0.05
3496043,1.6,7.3,6.0200000000000005,-0.2,-0.15000000000000002,-0.0
3496665,1.7,7.6,6.140000000000001,-0.15000000000000002,-0.1,-0.0
3497325,1.6,7.9,6.26,-0.1,-0.1,-0.0
3497955,1.6666666666666667,7.5,6.38,0.1,-0.1,-0.0
3498583,1.7333333333333334,8.6,6.5,0.3,-0.1,-0.0
3499245,1.8,8.3,5.1,0.6,-0.05,0.0
3499785,1.8666666666666667,8.4,4.8,0.4,0.0,0.0
3500384,1.9333333333333333,8.1,4.3,0.2,-0.05,-0.1
3501224,2.0,8.033333333333333,3.8,-0.0,-0.1,-0.05
3501894,2.1,7.966666666666667,4.699999999999999,-0.35,0.1,0.0
3502514,1.4,7.9,5.6,-0.7,0.049999999999999996,0.0
3503284,1.5333333333333332,7.866666666666667,6.0,-0.19999999999999996,-1.3877787807814457e-17,-0.0
3503985,1.6666666666666667,7.833333333333333,6.1,0.3,-0.050000000000000024,-0.02
3504724,1.8,7.8,5.699999999999999,0.4,-0.10000000000000003,-0.04
3505354,1.8,7.9,5.3,0.25,-0.15000000000000005,-0.06
3506023,2.1,9.0,4.4,0.1,-0.2,-0.08
3506634,2.033333333333333,9.3,4.5,-0.0,-0.17500000000000002,-0.1
3507253,1.9666666666666666,8.3,4.6,0.0,-0.15000000000000002,-0.1
3507904,1.9,8.4,4.875,-0.1,-0.125,-0.1
3508514,2.1,8.5,5.15,0.0,-0.1,-0.0
3509235,2.0,8.6,5.425,0.1,-0.1,0.0
3509904,2.0,8.625,5.7,0.1,-0.1,-0.0
3510464,2.0,8.649999999999999,5.1,0.1,-0.1,0.0
3511094,2.0,8.674999999999999,4.8,0.07500000000000001,-0.1,-0.1
3511665,1.95,8.7,4.8,0.05,-0.2,-0.1
3512294,1.9,8.9,4.3,0.025,-0.1,-0.1
3512983,1.9,8.733333333333334,4.9,-0.0,-0.05,0.0
3513554,1.8,8.566666666666666,5.3,0.1,-0.0,-0.0
3514154,1.6,8.4,5.7,0.2,-0.1,0.0
3514824,1.7,8.45,5.5,0.1,-0.1,-0.0
3515384,1.8,8.5,5.6,0.1,-0.1,0.0
3516014,2.1,8.45,5.15,0.2,-0.1,-0.0
3516614,1.85,8.4,4.7,0.17500000000000002,-0.1,-0.1
3517184,1.6,8.75,5.0,0.15000000000000002,-0.1,-0.0
3517844,1.6,9.1,3.8,0.125,-0.1,0.0
3518574,1.9000000000000001,9.2,4.3,0.1,-0.06666666666666668,0.0
3519284,2.2,9.3,4.8,0.3,-0.03333333333333334,-0.0
3519914,2.1,9.5,5.15,-0.2,-0.0,0.0
3520583,1.8,9.15,5.5,-0.1,-0.1,-0.0
3521173,1.9,8.8,5.5,0.1,-0.1,-0.0
3521833,2.2,8.45,5.6,0.1,-0.1,0.0
3522524,1.9,8.1,5.0,0.1,-0.1,-0.0
3523124,2.0999999999999996,9.5,4.0,0.2,-0.1,-0.1
3523753,2.3,9.0,3.95,0.3,-0.2,-0.0
3524414,1.9,8.85,3.9,0.0,-0.1,-0.1
3525104,1.9,8.7,4.333333333333333,-0.0,-0.0,0.0
3525763,1.9,8.45,4.766666666666667,0.2,-0.03333333333333333,-0.0
3526454,2.0,8.2,5.2,0.4,-0.06666666666666667,0.0
3527083,2.1,8.7,5.0,-0.0,-0.1,-0.0
3527803,1.9,9.8,5.2,-0.1,-0.1,-0.0
3528463,1.7,7.6,5.6,0.24999999999999997,-0.1,-0.03333333333333333
3529223,1.7,8.8,4.4,0.6,-0.06666666666666668,-0.06666666666666667
3529922,2.0,8.75,3.2,0.19999999999999996,-0.03333333333333334,-0.1
3530654,1.95,8.7,3.85,-0.2,-0.0,-0.07500000000000001
3531291,1.9,8.8,4.5,-0.25,-0.1,-0.05
3531953,1.7,8.9,4.55,-0.3,-0.1,-0.025
3532592,1.8,9.133333333333333,4.6,0.0,-0.1,0.0
