timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2229149,-2.6,-8.4,-3.0,-0.4,-0.1,-0.1
2229635,-2.3,-9.4,-1.7,-0.1,-0.2,-0.1
2230174,-2.7,-9.3,-0.1,0.0,-0.0,0.1
2230715,-2.9,-9.3,-0.9,-0.3,0.1,-0.1
2231286,-2.7,-9.3,-0.8,0.1,-0.1,-0.0
2231826,-2.9,-9.5,-1.5,-0.0,-0.0,-0.0
2232396,-2.9,-7.6,-3.0,-0.3,-0.1,0.2
2232936,-3.3,-6.6,-1.8,-0.3,-0.0,-0.0
2233505,-3.2,-9.5,-4.0,-0.3,0.0,-0.3
2234045,-3.2,-9.0,-6.9,-0.1,-0.1,-0.0
2234615,-1.5,-3.6,-4.7,0.5,-0.2,0.1
2235156,-3.9,-10.0,-6.2,0.5,-0.1,-0.1
2235696,-2.5,-8.8,-6.4,-0.1,0.0,-0.1
2236266,-1.5,-3.5,-4.5,-0.1,-0.1,0.1
2236835,-3.3,-8.4,-6.9,0.3,-0.1,-0.0
2237375,-2.3,-7.2,-5.9,-0.1,0.0,-0.2
2237916,-2.7,-7.6,-7.8,-0.3,-0.1,0.0
2238456,-1.7,-3.9,-4.1,0.2,-0.2,0.1
2239055,-3.7,-9.6,-7.4,0.7,-0.2,-0.1
2239625,-2.8,-7.7,-7.3,-0.7,0.1,-0.1
2240195,-6.2,-2.1,1.7,0.2,-0.2,0.1
2240735,-3.4,-8.7,-6.4,1.5,-0.4,-0.0
2241276,-2.4,-8.0,-5.8,-0.1,0.0,-0.1
2241846,-2.5,-7.3,-7.5,0.1,-0.0,-0.1
2242425,-2.1,-4.6,-6.0,0.3,-0.1,-0.1
2242956,-2.6,-8.3,-7.6,-0.5,0.1,-0.2
2243496,-2.4,-7.6,-8.5,-0.6,-0.1,0.1
2244096,-1.3,-2.8,-4.8,0.5,-0.3,-0.0
2244636,-3.2,-7.3,-8.1,-0.1,0.1,-0.1
2245206,-2.5,-9.1,-9.2,0.1,-0.1,0.1
2245776,-1.2,-1.8,-3.9,0.5,-0.3,0.1
2246375,-2.7,-7.7,-8.5,0.5,-0.1,-0.2
2246916,-2.6,-8.2,-8.6,0.1,-0.2,-0.0
2247486,-2.2,-3.6,-5.2,-0.2,-0.2,0.1
2248055,-3.6,-7.7,-7.1,1.3,-0.3,-0.1
2248595,-2.6,-8.1,-6.5,0.1,-0.1,-0.1
2249166,-2.4,-6.3,-7.2,-0.5,-0.0,0.0
2249856,-2.3,-5.9,-5.2,0.0,-0.0,-0.0
2250396,-2.8,-7.6,-5.9,1.2,-0.3,-0.0
