timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
3178964,3.1,,-0.1,0.2,-0.1,-0.0
3179476,2.8,,1.7,-0.7,0.1,-0.05
3180056,3.0,9.6,2.8,-0.1,-0.05000000000000002,-0.1
3180647,3.7,12.1,3.7,0.2,-0.2,0.0
3181216,3.25,8.8,2.95,0.1,-0.1,-0.1
3181787,2.8,8.1,2.2,0.5,-0.1,-0.0
3182386,3.3,10.0,1.9500000000000002,1.0,-0.3,-0.0
3182987,2.8,9.1,1.7,0.2,-0.1,-0.1
3183556,3.0,9.9,2.6,-0.2,-0.0,-0.0
3184157,3.3,9.4,3.5,-0.2,-0.0,-0.0
3184756,2.7,8.5,2.1,-0.0,0.0,-0.05
3185396,2.6,9.7,2.5,-0.4,0.1,-0.1
3185957,2.5,8.0,1.9,-0.0,-0.1,-0.05
3186566,3.3,8.9,3.0,0.2,-0.2,-0.0
3187126,3.7,11.3,4.2,0.2,-0.1,-0.2
3187666,2.6,9.5,3.0,0.2,-0.1,-0.1
3188236,2.3,8.4,1.8,0.3,-0.1,-0.1
3188806,3.5,9.2,2.4,-0.1,-0.0,-0.0
3189406,2.4,9.5,1.7,-0.1,-0.1,-0.0
3190006,2.5,8.4,0.8,-0.3,0.1,-0.1
3190636,2.7,10.3,3.3,0.1,-0.0,-0.1
3191176,3.2,12.1,2.9,-0.2,-0.0,0.0
3191716,2.7,8.7,2.5,0.1,-0.1,0.0
3192316,2.8,9.3,1.6,0.3,-0.2,-0.1
3192916,3.3,9.1,2.1,0.1,-0.1,-0.0
3193486,2.6,8.3,3.4,-0.1,-0.0,-0.0
3194056,3.0,10.0,4.2,0.0,-0.1,-0.1
3194626,3.3,8.8,4.1,-0.2,-0.1,0.0
3195226,2.4,8.3,3.3,-0.0,-0.0,-0.1
3195796,2.7,9.8,2.5,0.2,-0.1,-0.0
3196426,2.85,8.3,1.7,0.1,-0.0,-0.0
3197026,3.0,9.6,2.9,-0.0,0.0,-0.1
3197626,4.1,12.7,4.5,0.0,-0.2,0.1
3198196,2.8,9.0,3.3,0.3,-0.2,-0.1
3198796,2.3,8.6,1.9,0.1,-0.1,-0.0
3199426,3.5,8.6,2.7,-0.2,-0.0,-0.0
3200056,2.8,8.6,4.1,0.1,-0.1,-0.1
3200626,3.9,13.1,4.4,0.3,-0.2,0.0
3201166,3.2,10.35,3.8,0.1,-0.1,-0.1
3201736,2.1,7.6,3.2,0.2,-0.1,-0.1
3202306,2.3,8.5,2.1,-0.1,-0.1,0.0
3202936,2.8,8.4,1.1,0.3,-0.0,-0.1
3203596,3.0,10.5,3.2,-0.8,0.2,0.0
3204196,3.2,9.1,4.1,-0.5,0.0,-0.0
3204766,2.7,7.2,2.0,0.4,-0.2,-0.1
3205426,2.6,9.8,1.4,0.4,-0.2,-0.0
3206026,2.2,8.5,0.8,0.8,-0.3,0.0
3206686,2.9,9.1,4.1,-0.3,0.1,-0.1
3207256,3.0,12.1,4.3,0.0,-0.2,-0.0
3207856,2.3,9.0,3.1,0.3,-0.2,-0.2
3208486,2.8,10.0,1.0,0.1,-0.1,0.1
3209056,3.1,9.5,1.3,0.1,-0.1,-0.0
3209626,2.2,8.6,0.4,-0.0,0.0,0.05
3210206,2.4,10.0,3.0,0.15,-0.0,0.1
3210796,3.0,9.5,3.6,0.3,-0.1,0.0
3211367,2.9,8.1,2.4,0.4,-0.2,-0.1
3211936,3.0,9.1,0.9,-0.4,-0.2,-0.1
