timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
916082,-1.0,-2.4,11.1,0.4,-0.2,-0.1
916624,1.0,2.8,8.7,1.9,-1.0,-0.1
917224,4.6,9.3,1.5,-0.2,0.2,0.0
917792,2.5,4.4,7.8,-1.3,0.4,0.1
918333,-0.4,-2.5,10.4,-1.0,0.6,0.1
918934,-0.4,-0.7,11.4,1.4,-0.7,-0.2
919503,2.9,6.2,4.9,2.0,-1.1,0.0
920134,4.1,7.7,2.2,-1.5,0.7,0.0
920703,0.9,0.3,11.3,-0.6,0.3,0.1
921304,-1.0,-1.9,11.6,0.7,-0.4,0.0
921874,2.3,4.0,7.0,1.6,-0.9,-0.2
922474,4.8,10.3,-1.6,-0.3,-0.09999999999999998,-0.1
923074,2.2,3.3,7.6,-1.5,0.7,0.0
923644,-1.1,-2.2,11.3,-1.1,0.6,-0.1
924274,0.5,-1.0,10.0,1.7,-1.0,-0.1
924844,4.0,6.7,4.2,1.1,-0.15000000000000002,-0.0
925384,4.6,7.6,7.6,-1.2,0.7,-0.1
925924,-0.4,-0.6,11.0,-2.1,-0.10000000000000009,-0.0
926524,-1.7,-3.8,11.6,1.5,-0.9,-0.1
927064,1.9,3.7,6.8,1.9,-1.0,-0.2
927633,5.7,9.5,-3.2,1.0,-0.5,0.1
928173,3.4,5.7,4.2,-1.9,0.9,-0.1
928713,-1.5,-4.9,10.6,-1.5,0.7,0.1
929374,-1.9,-3.6,10.5,2.0,-0.9,-0.1
929944,3.2,6.4,1.5,2.2,-1.2,0.0
930484,4.6,7.8,0.2,-0.6,0.4,-0.1
931052,0.9,1.9,10.1,-0.75,1.0,-0.1
931593,-3.3,-6.9,9.55,-0.9,0.3,-0.1
932164,0.8,1.0,9.0,2.6,-1.3,-0.1
932704,4.1,7.7,0.2,1.7,-0.8,-0.1
933244,4.2,7.8,0.4,-0.9,0.5,-0.0
933813,0.7,0.3,10.7,-1.9,0.8,-0.1
934383,-1.7,-5.3,11.5,0.8,-0.5,-0.1
934923,1.7,2.1,8.4,2.1,-1.2,-0.2
935494,4.8,8.9,-0.7,1.2,-0.5,-0.2
936034,3.9,7.0,2.2,-0.6,0.4,0.1
936574,0.2,-0.2,10.6,-1.9,0.9,0.0
937114,-2.0,-5.3,10.6,0.8,-0.6,-0.1
937654,2.0,2.9,8.1,2.3,-1.2,-0.3
938194,5.0,8.8,0.1,1.0,-0.5,0.1
938763,4.6,7.6,0.7,-1.6,0.8,-0.0
939303,-0.7,-2.0,10.7,-2.3,1.2,0.0
939874,-2.7,-6.1,10.7,1.6,-0.8,-0.1
940503,3.1,5.4,4.5,2.5,-1.4,0.1
941103,4.1,8.1,-1.7,-0.8,0.4,-0.0
941643,3.8,6.2,5.3,-1.8,0.9,0.2
942183,0.4,-2.2,9.8,-1.5,0.7,0.1
942814,-1.2,-4.2,11.0,1.6,-0.7,-0.2
943383,3.4,6.4,5.4,1.7,-1.0,-0.2
943923,4.2,8.5,-4.4,0.5,-0.3,-0.0
944494,3.5,5.7,4.7,-1.6,0.8,0.1
945034,-1.7,-5.5,13.1,-0.9,0.5,0.1
945604,-1.1,-5.1,7.4,-0.6,-0.7,-0.29999999999999993
946213,6.5,-8.4,4.2,0.6,-1.4,-0.7
946803,8.4,-5.7,1.0,0.6,-1.4,-0.7
