timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
3012431,2.5,8.6,3.3,-1.9,0.3,0.1
3012918,3.2,9.7,3.8,0.3,-0.1,-0.2
3013458,2.2,9.5,6.0,-2.5,0.5,-0.1
3013999,1.2,-1.4,9.5,-0.7,-0.0,-0.1
3014539,-1.9,-8.9,3.9,-2.2,0.4,-0.2
3015078,-2.3,-9.1,5.4,0.2,-0.1,0.0
3015618,-2.1,-8.0,5.3,0.1,-0.1,-0.0
3016159,-2.1,-8.1,5.5,0.1,-0.1,-0.0
3016699,-2.0,-7.8,5.6,0.3,-0.1,-0.0
3017268,-1.8,-7.6,6.4,-0.0,-0.1,-0.1
3017809,-1.8,-6.6,7.1,0.1,-0.1,-0.0
3018349,-1.5,-5.6,7.7,-0.1,-0.1,-0.1
3018918,-1.3,-4.9,8.7,0.2,-0.1,-0.0
3019489,-1.15,-3.9,9.7,0.1,-0.1,-0.0
3020088,-1.0,-4.0,8.8,-0.1,-0.1,-0.0
3020718,-0.9,-3.3,7.9,0.3,-0.2,-0.0
3021409,-0.6,-3.0999999999999996,9.2,0.2,-0.1,-0.0
3022069,-0.5,-2.9,10.5,0.1,-0.1,-0.0
3022668,-0.4,-2.7,9.7,-0.4,0.0,-0.0
3023329,-0.4,-2.4,10.2,0.7,-0.2,-0.0
3023869,-0.4,-1.4,9.1,0.6,-0.2,-0.05
3024568,-0.35,-1.7,10.2,0.2,-0.16666666666666669,-0.1
3025189,-0.3,-1.9,11.0,0.1,-0.13333333333333336,-0.0
3025789,-0.5,-2.1,9.6,0.1,-0.1,-0.0
3026478,-0.5,-1.9,10.2,0.2,-0.1,-0.0
3027048,-0.5,-1.9,10.2,0.2,-0.1,-0.1
3027708,-0.3,-1.2,10.3,0.2,-0.1,-0.1
3028279,-0.3,-1.1,10.6,0.1,-0.1,-0.0
3028848,-0.2,-0.8,8.95,-0.05000000000000002,-0.0,0.0
3029449,-0.30000000000000004,-0.6,7.3,-0.2,-0.0,-0.0
3030048,-0.4,-1.2,10.2,-0.0,-0.1,-0.1
3030648,-0.3,-0.9,10.7,-0.0,-0.1,-0.1
3031249,-0.4,-1.25,9.8,-0.4,0.0,-0.0
3031937,-0.5,-1.6,9.7,-0.1,-0.1,-0.0
3032539,-0.4,-1.5,9.9,0.2,-0.1,-0.0
3033108,-0.3,-1.2,10.2,0.3,-0.13333333333333333,-0.1
3033768,-0.4,-1.0,11.2,-0.1,-0.16666666666666669,-0.1
3034338,-0.2,-1.1,9.4,0.5,-0.2,-0.0
3034968,-0.2,-1.2,10.2,0.5,-0.2,-0.0
3035568,-0.3,-1.1,9.7,0.2,-0.1,-0.1
3036108,-0.3,-0.7,10.7,0.3,-0.1,-0.1
3036768,-0.2,-0.4,10.6,-0.0,-0.1,-0.0
3037338,-0.1,-0.8,9.9,0.6,-0.2,0.0
3037968,-0.0,-0.6,8.6,0.9,-0.3,-0.0
3038538,-0.3,-0.4,10.5,0.1,-0.1,-0.1
3039108,-0.2,-0.3,11.2,0.3,-0.1,-0.0
3039678,-0.1,-0.7,9.5,0.0,-0.1,-0.0
3040218,-0.3,-1.0,10.0,-0.2,-0.1,-0.0
3040787,-0.2,-0.7,9.9,-0.5,0.1,-0.0
3041358,-0.1,-0.5,10.2,0.1,0.0,-0.1
3042018,-0.2,-0.2,11.1,0.05,-0.1,-0.0
3042617,0.1,0.2,9.6,-0.0,-0.05,0.0
3043218,0.0,0.25,9.7,-0.2,-0.0,-0.0
3043908,-0.1,0.3,9.8,-0.2,-0.0,-0.05
3044547,-0.2,-0.1,10.2,0.2,-0.1,-0.1
3045108,0.0,0.7,10.9,0.4,-0.1,-0.1
3045708,0.1,0.1,10.4,0.050000000000000044,-0.1,-0.0
3046278,-0.4,-1.2,9.8,-0.3,-0.1,-0.0
3046848,-1.9,-4.2,3.8,-0.6,-0.1,-0.1
3047478,-1.6,-7.2,7.7,0.1,-0.1,-0.05
3048208,-1.3,-5.0,8.5,-0.1,0.0,0.0
3048768,-1.2,-4.65,8.55,-0.1,-0.1,-0.1
3049428,-1.2,-4.3,8.6,-0.1,-0.1,-0.1
