1,208565,-1.065,-5.015,7.876,0.125,-0.076,-0.017,-24.379,11.985,39.287
1,208569,-1.065,-5.015,7.876,0.125,-0.076,-0.017,-24.393,11.561,39.754
1,208573,-1.065,-5.091,7.829,0.125,-0.076,-0.017,-24.393,11.561,39.754
1,208576,-1.064,-5.091,7.829,0.050,-0.064,-0.020,-24.393,11.561,39.754
1,208599,-1.137,-5.216,7.834,-0.078,-0.034,-0.020,-24.569,11.956,39.784
1,208602,-1.158,-5.256,7.823,-0.121,-0.028,-0.022,-24.569,11.956,39.784
1,208606,-1.158,-5.256,7.823,-0.121,-0.028,-0.022,-24.598,12.306,39.433
1,208627,-1.247,-5.375,7.795,-0.162,-0.021,-0.026,-24.569,11.780,39.681
1,208631,-1.274,-5.438,7.771,-0.162,-0.018,-0.024,-24.481,12.189,40.324
1,208635,-1.274,-5.438,7.771,-0.166,-0.018,-0.024,-24.481,12.189,40.324
1,208658,-1.340,-5.624,7.845,-0.161,-0.021,-0.027,-24.393,12.043,40.208
1,208663,-1.362,-5.684,7.819,-0.148,-0.023,-0.027,-24.393,12.043,40.208
1,208666,-1.362,-5.684,7.819,-0.148,-0.023,-0.027,-24.393,12.043,40.208
1,208687,-1.424,-5.819,7.878,-0.095,-0.035,-0.028,-24.671,12.379,39.871
1,208718,-1.434,-5.816,7.888,0.013,-0.055,-0.031,-24.160,12.029,41.041
1,208722,-1.434,-5.816,7.888,0.038,-0.059,-0.032,-24.160,12.029,41.041
1,208725,-1.434,-5.816,7.888,0.038,-0.059,-0.032,-24.160,12.029,41.041
1,208748,-1.426,-5.770,7.949,0.042,-0.064,-0.032,-24.233,11.956,39.754
1,208751,-1.426,-5.770,7.949,0.035,-0.064,-0.035,-24.233,11.956,39.754
1,208754,-1.426,-5.770,7.949,0.035,-0.064,-0.035,-24.481,12.350,39.711
1,208779,-1.365,-5.661,7.932,0.044,-0.070,-0.042,-24.320,12.087,40.061
1,208808,-1.300,-5.529,7.900,0.043,-0.071,-0.040,-24.364,12.219,40.646
1,208812,-1.300,-5.529,7.900,0.043,-0.071,-0.040,-24.364,12.219,40.646
1,208816,-1.300,-5.578,7.918,0.043,-0.071,-0.040,-24.364,12.219,40.646
1,208837,-1.253,-5.618,7.930,-0.040,-0.060,-0.044,-24.525,12.336,40.485
1,208841,-1.253,-5.618,7.930,-0.040,-0.060,-0.044,-24.525,12.336,40.485
1,208845,-1.177,-5.636,7.970,-0.040,-0.060,-0.044,-23.970,12.774,40.807
1,208868,-1.230,-5.720,7.913,-0.132,-0.048,-0.045,-24.452,12.935,40.851
1,208898,-1.230,-5.879,7.895,-0.162,-0.049,-0.048,-24.013,13.417,40.661
1,208902,-1.230,-5.879,7.895,-0.162,-0.049,-0.048,-24.013,13.417,40.661
1,208906,-1.255,-5.910,7.876,-0.155,-0.053,-0.049,-23.765,13.622,41.318
1,208927,-1.232,-5.993,7.907,-0.136,-0.061,-0.048,-23.838,13.286,41.084
1,208931,-1.232,-5.993,7.907,-0.136,-0.061,-0.048,-24.247,13.549,41.713
1,208935,-1.242,-6.051,7.854,-0.121,-0.070,-0.048,-24.247,13.549,41.713
1,208958,-1.261,-6.028,7.884,-0.079,-0.083,-0.046,-24.306,13.461,40.938
1,208961,-1.261,-6.028,7.840,-0.079,-0.083,-0.046,-24.306,13.461,40.938
