1,3872427,1.318,-7.228,-5.704,-0.083,-0.172,-0.021,47.778,-46.273,93.686
1,3872449,1.279,-7.363,-5.594,0.026,-0.164,-0.007,47.515,-46.580,93.452
1,3872453,1.249,-7.384,-5.586,0.077,-0.164,-0.001,47.515,-46.580,94.490
1,3872457,1.249,-7.384,-5.586,0.077,-0.164,-0.001,48.275,-46.288,94.490
1,3872479,1.223,-7.415,-5.610,0.167,-0.158,0.011,47.486,-46.025,93.394
1,3872483,1.235,-7.401,-5.707,0.213,-0.154,0.017,47.486,-46.025,93.394
1,3872486,1.235,-7.401,-5.707,0.213,-0.154,0.017,47.486,-46.025,93.394
1,3872509,1.199,-7.127,-5.817,0.323,-0.142,0.034,47.837,-46.229,93.613
1,3872513,1.225,-7.016,-5.871,0.390,-0.136,0.042,47.837,-46.229,93.613
1,3872516,1.225,-7.016,-5.871,0.390,-0.136,0.042,47.866,-45.674,93.876
1,3872540,1.328,-7.104,-5.871,0.503,-0.121,0.051,48.144,-45.922,92.941
1,3872542,1.328,-7.104,-5.871,0.533,-0.117,0.051,48.144,-45.922,92.941
1,3872546,1.328,-7.104,-5.871,0.533,-0.117,0.051,48.144,-45.922,92.941
1,3872569,1.440,-7.011,-5.749,0.439,-0.126,0.048,48.129,-46.112,92.546
1,3872600,1.317,-6.613,-5.697,0.346,-0.139,0.044,48.158,-45.571,92.444
1,3872603,1.317,-6.613,-5.697,0.346,-0.139,0.044,48.202,-45.571,92.444
1,3872607,1.317,-6.613,-5.697,0.346,-0.139,0.044,48.202,-45.571,92.444
1,3872629,1.214,-6.611,-5.166,0.397,-0.132,0.042,48.012,-45.645,91.464
1,3872632,1.214,-6.611,-5.166,0.397,-0.132,0.042,48.012,-45.645,91.464
1,3872636,1.214,-6.611,-5.166,0.397,-0.132,0.042,48.012,-45.645,91.464
1,3872659,1.116,-6.663,-5.018,0.325,-0.132,0.021,48.685,-45.645,91.128
1,3872663,1.116,-6.663,-5.018,0.325,-0.132,0.021,48.524,-44.811,91.684
1,3872666,1.022,-6.602,-5.107,0.325,-0.132,0.013,48.524,-44.811,91.684
1,3872689,0.946,-6.628,-5.101,0.276,-0.132,0.002,48.436,-45.674,91.362
1,3872720,0.884,-6.712,-5.092,0.235,-0.130,-0.011,48.202,-45.367,91.187
1,3872723,0.884,-6.712,-5.092,0.235,-0.130,-0.011,48.509,-44.621,91.245
1,3872727,0.877,-6.754,-5.174,0.206,-0.131,-0.017,48.509,-44.621,91.245
1,3872750,0.787,-6.770,-5.447,0.162,-0.126,-0.022,48.305,-45.396,90.748
1,3872752,0.787,-6.770,-5.447,0.162,-0.126,-0.022,48.305,-45.396,90.748
1,3872756,0.826,-6.806,-5.478,0.151,-0.127,-0.028,48.305,-45.396,90.748
1,3872779,0.741,-6.909,-5.634,0.122,-0.123,-0.039,48.670,-45.455,89.944
1,3872783,0.741,-6.909,-5.634,0.122,-0.123,-0.039,48.670,-45.455,89.944
1,3872787,0.698,-6.964,-5.682,0.108,-0.121,-0.042,48.728,-45.221,90.471
1,3872809,0.663,-6.958,-5.701,0.094,-0.119,-0.048,48.348,-45.469,90.178
1,3872813,0.648,-6.899,-5.707,0.094,-0.119,-0.048,48.348,-45.469,90.178
1,3872816,0.648,-6.899,-5.707,0.095,-0.116,-0.050,48.348,-45.469,90.178
1,3872839,0.605,-6.832,-5.817,0.137,-0.111,-0.054,47.998,-45.805,90.602
1,3872843,0.575,-6.997,-5.781,0.175,-0.109,-0.055,47.998,-45.805,90.602
1,3872846,0.575,-6.997,-5.781,0.175,-0.109,-0.055,48.217,-45.425,90.544
1,3872869,0.540,-7.198,-5.634,0.205,-0.110,-0.060,47.866,-45.352,90.427
1,3872873,0.499,-7.189,-5.573,0.187,-0.110,-0.067,47.822,-45.352,90.427
1,3872876,0.499,-7.189,-5.573,0.187,-0.110,-0.067,47.822,-45.352,90.427
1,3872899,0.500,-7.214,-5.442,0.114,-0.132,-0.082,47.618,-45.542,90.441
1,3872903,0.530,-7.254,-5.405,0.054,-0.139,-0.090,47.618,-45.542,90.441
1,3872907,0.530,-7.254,-5.405,0.054,-0.139,-0.090,47.647,-45.440,89.988
1,3872929,0.537,-7.194,-5.310,-0.082,-0.170,-0.111,47.471,-45.352,90.324
1,3872933,0.573,-7.211,-5.342,-0.165,-0.181,-0.121,47.618,-45.235,90.880
1,3872936,0.573,-7.211,-5.342,-0.165,-0.181,-0.121,47.618,-45.235,90.880
1,3872959,0.666,-7.846,-5.569,-0.386,-0.253,-0.160,47.530,-45.820,90.310
1,3872963,0.666,-7.846,-5.569,-0.531,-0.253,-0.160,47.530,-45.820,90.310
1,3872967,0.666,-7.846,-5.569,-0.531,-0.253,-0.160,47.530,-45.820,90.763
1,3872989,0.633,-7.691,-6.158,-0.805,-0.330,-0.191,47.764,-46.039,90.485
1,3872993,0.633,-7.691,-6.158,-0.876,-0.330,-0.191,47.574,-45.995,92.283
1,3872997,0.633,-7.691,-6.158,-0.876,-0.330,-0.191,47.574,-45.995,92.283
1,3873019,0.735,-8.021,-6.933,-0.833,-0.356,-0.202,48.305,-46.507,91.918
1,3873023,0.735,-8.021,-6.933,-0.833,-0.356,-0.202,48.305,-46.507,91.918
1,3873049,0.872,-7.937,-7.103,-0.528,-0.332,-0.198,48.202,-46.770,92.195
1,3873053,0.872,-7.937,-7.103,-0.528,-0.332,-0.198,48.202,-46.492,92.678
1,3873056,0.872,-7.937,-7.103,-0.528,-0.332,-0.198,48.422,-46.492,92.678
1,3873079,1.098,-7.822,-7.171,-0.189,-0.291,-0.194,48.334,-47.165,92.429
1,3873083,1.098,-7.822,-7.171,-0.189,-0.291,-0.194,48.334,-47.165,92.429
