1,2478770,3.528,-1.362,-8.205,0.298,-0.451,0.016,-59.632,-39.784,138.629
1,2478774,3.528,-1.362,-8.205,0.298,-0.451,0.016,-59.471,-40.310,138.468
1,2478778,3.526,-1.492,-8.116,0.298,-0.451,0.016,-59.471,-40.310,138.468
1,2478781,3.526,-1.492,-8.116,0.345,-0.456,0.017,-59.471,-40.310,138.468
1,2478803,3.460,-1.957,-7.796,0.483,-0.472,0.022,-59.632,-40.573,137.738
1,2478833,3.279,-2.382,-7.345,1.024,-0.524,0.038,-59.325,-39.579,139.491
1,2478836,3.253,-2.417,-7.274,1.024,-0.524,0.045,-59.325,-39.579,139.491
1,2478840,3.253,-2.417,-7.274,1.245,-0.546,0.045,-59.325,-39.579,139.491
1,2478862,3.276,-2.368,-7.411,1.632,-0.588,0.066,-59.266,-39.141,139.287
1,2478866,3.377,-2.233,-7.675,1.632,-0.588,0.066,-59.266,-39.141,139.287
1,2478870,3.377,-2.233,-7.675,1.774,-0.610,0.076,-58.799,-38.498,139.594
1,2478892,3.513,-2.003,-8.110,1.857,-0.633,0.092,-58.696,-38.293,138.863
1,2478922,3.510,-1.894,-8.124,1.505,-0.633,0.112,-58.740,-37.723,139.141
1,2478983,3.283,-2.962,-8.508,0.183,-0.624,0.115,-57.469,-37.138,140.368
1,2478987,3.175,-2.962,-8.508,0.084,-0.622,0.115,-57.469,-37.138,140.368
1,2479013,2.822,-3.167,-8.425,0.137,-0.650,0.121,-57.322,-37.051,141.421
1,2479016,2.822,-3.167,-8.425,0.137,-0.650,0.121,-57.220,-36.977,141.815
1,2479020,2.822,-3.167,-8.425,0.137,-0.650,0.121,-57.220,-36.977,141.815
1,2479042,2.509,-3.038,-8.741,0.301,-0.677,0.132,-57.279,-36.904,141.859
1,2479073,2.157,-2.850,-9.153,0.282,-0.672,0.138,-56.738,-36.977,142.590
1,2479102,1.807,-2.929,-9.386,0.176,-0.654,0.138,-56.299,-37.109,144.110
1,2479106,1.807,-2.929,-9.386,0.176,-0.654,0.138,-56.299,-37.109,144.110
1,2479109,1.807,-2.929,-9.386,0.176,-0.654,0.138,-56.299,-37.109,144.110
1,2479132,1.542,-2.998,-9.879,0.136,-0.630,0.139,-56.197,-36.612,143.730
1,2479136,1.542,-2.998,-9.879,0.136,-0.630,0.139,-56.197,-36.612,143.730
1,2479139,1.451,-2.928,-10.105,0.136,-0.630,0.139,-55.817,-36.554,144.505
1,2479162,1.315,-2.822,-10.368,0.010,-0.589,0.133,-55.729,-36.597,144.621
1,2479166,1.315,-2.822,-10.368,0.010,-0.589,0.133,-55.569,-36.334,145.133
1,2479169,1.245,-2.862,-10.418,-0.088,-0.562,0.132,-55.569,-36.334,145.133
1,2479192,1.100,-3.143,-10.244,-0.259,-0.525,0.120,-55.364,-36.685,145.761
1,2479196,1.100,-3.143,-10.244,-0.259,-0.525,0.120,-55.364,-36.685,145.761
1,2479200,1.059,-3.316,-10.214,-0.297,-0.513,0.112,-55.364,-36.685,145.761
1,2479222,0.999,-3.636,-10.241,-0.238,-0.490,0.108,-54.911,-36.890,146.054
