1,143074,1.015,5.903,-8.028,-0.013,-0.020,-0.160,31.599,-33.981,103.537
1,143078,1.068,5.945,-7.883,-0.013,-0.020,-0.169,31.599,-33.981,103.537
1,143081,1.068,5.945,-7.883,0.001,-0.044,-0.169,31.628,-34.361,103.815
1,143188,0.833,6.165,-7.199,0.062,-0.039,-0.132,31.058,-34.142,103.917
1,143257,0.559,6.101,-7.700,0.512,-0.072,-0.112,31.555,-33.937,105.028
1,143260,0.559,6.101,-7.700,0.512,-0.072,-0.112,31.555,-33.937,105.028
1,143264,0.473,6.098,-7.768,0.527,-0.077,-0.112,31.555,-33.937,105.028
1,143286,0.469,6.017,-7.839,0.502,-0.079,-0.111,31.774,-34.157,105.145
1,143347,0.544,5.738,-7.858,0.231,-0.084,-0.084,31.087,-33.864,105.159
1,143350,0.574,5.682,-7.821,0.199,-0.089,-0.081,31.087,-33.864,105.159
1,143541,1.040,5.425,-8.043,0.097,-0.095,-0.087,30.912,-33.236,104.999
1,143587,0.855,5.498,-7.917,0.083,-0.104,-0.078,30.605,-33.382,105.159
1,143796,0.208,5.448,-8.177,0.013,-0.065,-0.044,30.912,-33.236,105.335
1,143827,0.395,5.397,-8.163,0.007,-0.046,-0.027,31.467,-32.856,105.466
1,143857,0.560,5.441,-8.102,-0.006,-0.035,-0.023,31.555,-32.622,105.393
1,143887,0.721,5.405,-7.978,0.005,-0.029,-0.013,31.102,-32.300,105.832
1,143916,0.772,5.334,-7.966,0.066,-0.024,-0.002,31.102,-32.154,104.852
1,143977,0.766,5.286,-7.949,0.178,-0.022,0.015,31.029,-32.242,105.539
1,143981,0.766,5.286,-7.949,0.178,-0.022,0.015,31.029,-32.242,105.539
1,144067,0.537,5.330,-7.967,-0.073,0.000,0.044,31.570,-32.622,105.422
1,144071,0.477,5.258,-7.919,-0.089,0.001,0.046,31.570,-32.622,105.422
1,144127,0.452,5.466,-7.755,-0.189,0.005,0.061,30.970,-32.695,105.247
1,144130,0.462,5.500,-7.711,-0.195,0.006,0.066,30.970,-32.695,105.247
1,144134,0.462,5.500,-7.711,-0.195,0.006,0.066,31.584,-32.695,104.794
1,144217,0.646,5.878,-7.823,0.038,-0.016,0.092,31.146,-32.987,105.539
1,144221,0.646,5.878,-7.823,0.038,-0.016,0.092,31.146,-32.987,105.539
1,144224,0.646,5.878,-7.823,0.038,-0.016,0.092,31.117,-32.681,105.364
1,144247,0.694,5.800,-7.792,0.127,-0.027,0.097,30.912,-32.987,105.583
1,144542,0.541,5.447,-7.777,-0.050,-0.067,0.114,30.780,-32.271,104.867
1,144637,0.681,5.450,-7.754,0.029,-0.072,0.111,31.087,-32.549,105.203
1,144641,0.681,5.450,-7.754,0.029,-0.072,0.111,31.087,-32.549,105.203
1,144667,0.668,5.450,-7.656,0.050,-0.073,0.111,31.000,-32.140,104.370
1,144671,0.668,5.450,-7.656,0.050,-0.073,0.111,31.000,-32.140,104.370
1,144674,0.700,5.444,-7.694,0.048,-0.075,0.111,30.941,-31.935,104.809
1,144800,0.396,5.420,-7.673,0.122,-0.073,0.114,32.052,-32.052,105.189
1,144817,0.378,5.420,-7.708,0.132,-0.078,0.109,31.292,-32.476,105.203
1,144821,0.396,5.425,-7.772,0.139,-0.072,0.112,31.292,-32.476,105.203
1,144825,0.396,5.425,-7.772,0.139,-0.072,0.112,31.453,-32.052,105.729
1,144846,0.365,5.399,-7.704,0.140,-0.070,0.111,30.985,-32.710,104.662
1,144907,0.427,5.338,-7.744,0.095,-0.059,0.108,31.438,-32.593,104.706
1,144967,0.534,5.262,-7.659,0.010,-0.048,0.103,31.131,-32.403,104.560
1,145027,0.595,5.231,-7.664,0.026,-0.040,0.101,31.131,-32.797,104.633
1,145031,0.595,5.231,-7.664,0.026,-0.040,0.101,31.131,-32.797,104.633
1,145057,0.593,5.280,-7.641,0.000,-0.038,0.100,30.722,-32.710,103.917
1,145118,0.528,5.385,-7.627,-0.142,-0.031,0.097,31.000,-32.549,104.019
1,145147,0.470,5.462,-7.566,-0.165,-0.027,0.094,31.438,-32.593,103.712
1,145150,0.426,5.474,-7.559,-0.165,-0.027,0.093,30.970,-32.344,104.224
1,145154,0.426,5.474,-7.559,-0.165,-0.027,0.093,30.970,-32.344,104.224
1,145176,0.413,5.551,-7.512,-0.149,-0.027,0.090,31.584,-32.987,104.341
1,145207,0.373,5.618,-7.553,-0.110,-0.029,0.088,31.599,-33.046,102.894
1,145211,0.360,5.628,-7.553,-0.090,-0.029,0.088,31.599,-33.046,102.894
1,145214,0.360,5.628,-7.553,-0.090,-0.029,0.088,31.555,-32.666,103.683
1,145237,0.346,5.694,-7.558,-0.044,-0.028,0.089,31.453,-32.885,104.019
1,145241,0.364,5.694,-7.558,-0.015,-0.031,0.089,31.467,-32.827,104.019
1,145244,0.364,5.694,-7.558,-0.015,-0.031,0.089,31.467,-32.827,104.019
1,145266,0.330,5.617,-7.553,0.087,-0.035,0.090,31.570,-32.812,103.011
1,145328,0.377,5.610,-7.394,0.161,-0.038,0.083,31.175,-32.622,103.990
1,145357,0.386,5.609,-7.487,0.064,-0.033,0.079,31.292,-32.184,103.756
1,145387,0.392,5.581,-7.438,-0.070,-0.024,0.075,31.599,-32.695,103.990
1,145494,0.401,5.689,-7.409,0.016,-0.007,0.071,31.833,-32.856,102.952
1,145507,0.404,5.709,-7.436,0.031,-0.007,0.068,32.198,-33.031,103.391
1,145511,0.384,5.730,-7.399,0.044,-0.005,0.067,32.198,-33.031,103.391
1,145514,0.384,5.730,-7.399,0.044,-0.005,0.067,32.140,-32.944,103.025
1,145743,0.371,5.506,-7.448,0.150,0.038,0.051,31.380,-32.534,103.552
1,145748,0.380,5.530,-7.448,0.126,0.040,0.049,31.380,-32.534,103.552
1,145778,0.346,5.488,-7.500,0.049,0.046,0.044,31.482,-32.914,103.318
